age,income,loan_amount,loan_term,num_of_credit_lines,credit_history_length,num_of_delinquencies,credit_score,savings,employment_length,default
52,3147.09,3904.16,18,1,6,3,635,23914.32,1,0
45,428.31,4873.99,48,4,5,1,550,12671.99,11,0
39,823.79,7532.32,81,1,4,2,646,44575.83,1,0
51,1153.4,2180.6,49,1,4,3,551,29305.67,3,0
18,212.26,9507.95,39,7,3,2,636,5038.06,15,0
53,7595.33,1209.69,17,2,3,3,623,27469.24,8,0
52,5362.54,12926.73,30,3,4,5,517,41170.0,7,0
30,569.02,10588.37,12,4,2,0,637,22821.58,3,0
26,440.89,8117.46,34,4,2,0,577,5176.8,10,0
64,29373.77,16695.45,46,2,3,5,605,24212.29,4,1
43,13713.05,3606.1,24,1,5,5,642,8624.88,5,1
43,47832.31,11275.72,23,2,7,0,598,38639.6,10,0
41,1624.67,8345.03,75,2,7,1,552,43497.83,6,0
40,124.15,7728.37,17,8,1,1,653,6814.79,5,0
42,505.0,5578.95,42,5,1,2,651,19875.61,8,0
53,14778.83,10323.47,30,2,8,6,526,22536.32,3,0
45,1199.22,4056.2,52,3,4,1,589,24110.59,3,0
38,1996.67,16464.56,22,1,3,3,557,36507.66,1,0
48,2049.77,4770.38,21,4,3,3,615,14413.76,0,0
55,2401.36,2236.92,26,2,1,4,687,9924.56,4,0
31,1043.13,9956.03,33,2,4,0,551,18868.55,4,0
43,1106.58,9335.27,21,2,7,4,561,38130.71,3,0
51,5023.67,10242.21,18,2,3,2,616,37373.59,9,1
40,5744.72,17258.24,13,2,4,2,547,38523.96,2,0
35,234.72,3028.97,16,4,1,2,686,1388.16,8,0
46,16236.3,9115.97,18,5,6,2,561,28312.11,7,0
42,14995.32,13791.1,18,6,1,1,532,15729.06,3,1
52,3113.83,8178.2,21,2,2,1,605,12304.76,5,1
42,1765.85,11434.92,15,7,8,2,621,50438.19,1,0
46,5153.11,10104.7,33,5,3,3,645,6399.58,2,0
48,9700.5,7324.14,14,3,3,5,656,15932.3,5,1
34,656.15,10850.45,38,2,1,5,668,31203.83,10,1
54,740.27,1480.86,31,6,3,6,565,6281.5,4,0
47,5054.31,6058.99,21,5,3,2,631,11188.67,7,0
74,152462.04,8972.94,49,6,8,5,690,79714.19,11,1
39,1439.96,3867.85,41,3,3,1,606,1140.03,7,0
58,143815.81,3607.36,13,3,1,3,520,34897.79,9,1
59,8824.28,4532.12,16,2,2,4,667,21388.26,13,1
48,17637.39,5625.71,21,1,5,1,636,31404.7,7,0
45,7284.82,5472.79,16,2,5,4,622,16820.81,17,1
36,359.99,3570.19,28,1,5,1,576,10186.55,5,0
50,314.94,11615.38,40,1,6,1,531,5808.37,8,0
38,603.28,3969.94,44,2,4,0,552,5814.57,9,0
48,3810.18,6391.01,56,6,4,1,641,28022.36,2,0
37,949.65,4157.51,38,6,3,1,631,1822.36,7,0
65,9272.24,5874.49,22,3,2,5,576,15880.79,7,1
35,3439.19,3862.68,31,5,3,4,575,43416.54,18,1
74,15794.57,24285.85,35,2,2,2,703,45803.42,1,1
54,14998.88,1306.75,27,2,2,1,524,14702.44,2,1
40,29157.41,12040.13,25,2,3,1,626,15770.8,13,0
49,2436.97,8668.24,49,3,3,3,621,31758.88,2,0
51,2631.9,1677.67,17,4,3,3,582,8699.61,3,0
39,2718.37,1433.26,25,4,2,2,593,13154.56,5,1
42,408.2,2152.15,27,11,3,2,578,6425.13,6,0
33,3062.15,3628.22,36,6,4,5,645,42782.23,15,1
24,43.88,1301.48,15,3,1,0,579,3742.27,9,0
28,448.14,6856.7,44,6,2,1,540,12331.16,13,0
43,659.41,4143.11,20,1,3,2,584,25707.24,3,0
59,14092.55,11992.56,37,2,4,4,648,7129.74,1,1
49,780.54,3729.93,46,2,3,4,652,29220.6,3,0
34,1492.78,9178.03,39,2,6,0,536,23401.47,6,0
49,6318.86,8241.45,23,4,3,3,621,3319.82,5,0
41,7970.71,1377.39,21,3,5,5,574,2636.03,10,1
67,6874.7,15116.38,44,5,2,0,658,19628.4,3,1
49,574.21,2215.88,20,4,4,4,626,18898.25,1,0
48,32202.36,12857.71,24,2,2,1,546,28434.61,10,1
50,26006.38,10736.21,24,6,7,4,569,27283.32,5,0
57,3589.47,2835.59,29,3,7,4,539,18724.08,1,0
38,2333.87,11096.79,25,1,5,1,558,26273.36,2,0
47,394.66,2357.9,52,1,5,2,560,25216.48,5,0
27,308.89,3072.47,14,6,8,6,655,22021.24,9,1
39,5339.4,5355.96,20,7,4,1,624,24994.61,14,0
56,1620.1,3689.36,41,5,4,2,573,22953.9,5,1
18,118.74,7429.77,40,7,6,3,653,12232.8,18,0
31,329.02,4839.97,60,4,2,1,574,29148.43,11,0
63,6557.46,10728.37,30,4,6,1,644,10952.56,6,1
55,1317.25,14028.29,57,6,7,1,564,12325.67,6,0
18,289.56,12925.28,40,1,6,3,619,25396.12,13,0
47,2328.64,1449.67,38,5,2,1,504,2158.26,1,0
42,2025.25,4989.37,42,4,2,3,578,15003.44,7,0
34,745.41,4401.07,47,4,2,1,523,3143.77,13,0
18,1351.14,29128.17,52,3,7,5,612,101265.88,16,1
39,1856.73,3376.67,15,2,4,1,585,26099.38,12,0
37,1860.95,14394.07,15,2,1,3,653,17841.0,2,0
77,19763.13,17440.31,16,4,2,4,639,36384.01,6,1
38,225.32,5850.6,30,1,4,0,595,3477.54,10,0
44,3815.81,9749.25,58,5,3,0,666,29202.69,2,0
48,122515.55,12382.4,78,5,15,4,658,85689.83,9,0
51,105465.6,13702.44,33,9,3,0,616,1420.67,1,0
30,3378.72,19322.37,25,2,5,0,697,22687.9,13,1
54,2885.23,1981.89,31,5,3,4,641,432.65,1,0
40,7177.61,8542.43,51,1,3,3,569,13895.01,7,0
20,733.51,18405.12,24,5,2,0,585,23766.33,7,0
44,1760.48,6611.3,14,5,3,2,580,22423.6,3,0
18,488.73,22928.03,28,1,3,2,525,32054.5,10,0
34,887.14,16960.67,28,4,4,4,641,40099.02,5,0
36,521.63,1674.87,40,5,5,2,643,30026.63,9,0
39,16659.14,9603.77,14,5,5,0,542,30916.05,15,0
47,1168.61,4642.7,13,7,4,5,558,12365.51,5,0
44,1310.75,9365.05,18,4,7,3,615,42125.22,2,1
50,12488.28,7902.31,39,4,4,0,620,7209.17,7,0
33,504.18,4374.01,31,1,5,0,577,14359.32,8,0
30,653.65,3162.25,36,2,2,3,692,24116.53,12,1
36,40458.4,9207.86,12,3,5,4,536,41828.16,18,0
44,1407.77,3402.26,29,3,2,0,589,13239.13,13,0
36,1703.07,2470.4,18,4,1,3,610,16362.29,11,1
44,2165.95,2056.29,16,1,3,1,668,24770.3,12,0
45,1478.66,4808.57,20,1,4,3,533,6098.11,2,0
38,15024.09,12393.44,54,3,2,3,594,13407.17,9,0
45,5614.32,1173.33,29,7,6,1,558,49946.9,15,0
48,5726.52,5553.27,27,3,1,2,523,5634.02,10,0
57,6517.94,8355.34,21,5,4,6,577,8939.78,9,0
47,4658.79,4894.91,33,2,6,0,550,28644.71,1,1
41,11496.21,6993.2,15,4,2,3,538,760.45,3,1
44,2973.0,6149.04,47,5,3,0,637,16689.91,5,0
27,851.01,5289.79,25,2,1,5,613,6818.11,0,1
32,201.08,4073.76,36,6,2,1,616,8672.97,10,0
35,1980.28,3341.76,47,6,6,7,601,38477.88,4,1
74,14597.95,18000.76,17,7,4,4,609,63144.17,13,1
50,1521.79,2804.04,38,5,2,3,675,12112.97,1,0
51,14682.51,1024.59,42,3,7,2,579,52039.23,9,1
26,537.76,6224.62,42,3,6,3,589,16149.44,9,0
46,13321.89,7740.33,16,5,5,1,561,21553.78,6,0
36,72132.45,15013.54,38,4,3,5,592,9043.57,9,0
31,1847.08,5234.29,19,1,3,5,520,12746.83,2,1
51,10592.21,9991.52,22,3,6,3,621,573.02,7,0
48,17488.99,1773.78,23,2,6,5,607,5414.96,6,1
43,7689.96,5576.68,15,2,1,0,589,9907.01,8,1
50,4885.01,7406.68,27,3,2,3,594,6249.73,1,0
41,3582.84,4624.24,15,6,3,1,561,25906.59,16,0
82,13550.14,28659.13,49,2,3,1,651,45044.16,5,1
40,2379.1,2371.76,42,2,6,1,669,51832.5,17,1
48,24346.49,23016.3,26,2,9,8,657,4.63,7,1
35,108.1,7454.11,32,4,4,1,633,8922.59,15,0
61,6144.36,15099.06,17,1,2,1,596,25508.9,3,1
22,994.38,16062.89,21,2,2,2,520,24719.89,8,1
52,4850.58,13829.22,45,4,7,4,658,65415.11,11,0
45,8499.73,6101.33,37,7,1,1,593,1330.95,6,0
58,1125.39,8750.98,21,8,7,3,579,16861.27,0,0
33,2283.48,13503.88,15,2,2,1,556,9628.96,5,1
20,590.32,21576.97,18,4,4,1,608,21633.73,5,0
41,380.76,5319.56,36,1,1,1,541,14664.89,6,0
34,1970.33,15555.04,33,1,10,1,572,67562.57,2,1
37,6345.06,3373.23,18,6,2,2,565,36029.91,25,0
62,4992.86,9601.67,63,5,4,1,619,13582.38,4,1
55,17158.78,10615.02,18,6,2,4,585,28329.78,8,1
31,10508.19,4085.81,17,3,2,9,659,46566.61,22,1
42,2161.61,4849.14,43,4,5,2,572,8210.16,7,0
32,1305.72,5644.55,15,9,5,6,649,11577.87,16,1
41,54870.21,10418.27,38,1,7,0,579,56516.16,19,0
27,515.57,12765.37,25,5,3,1,556,17404.92,10,0
53,19448.4,4935.32,13,2,3,1,555,29195.76,16,1
31,477.87,6058.09,24,3,3,1,583,5886.99,7,0
52,60435.21,7939.45,53,10,12,3,611,60124.19,2,0
54,34099.38,3469.07,17,2,6,3,617,6122.15,9,1
39,3754.67,9489.99,43,4,4,1,539,13137.86,4,0
61,4330.29,4488.42,20,2,5,7,561,5483.15,13,0
49,9271.26,8484.1,28,6,7,5,652,27833.42,4,0
28,450.24,4617.75,45,4,5,1,674,12211.84,0,1
39,8160.53,4606.71,34,3,6,0,528,46340.11,17,1
46,22097.88,9528.71,18,2,2,1,633,10974.51,1,1
47,1385.86,2753.27,39,2,5,3,574,28845.65,3,0
35,8130.44,11555.05,34,8,7,1,629,20054.77,1,1
54,4802.47,3332.42,20,2,3,4,651,4786.36,2,0
51,6889.87,6418.94,37,6,2,2,637,10957.47,4,0
53,3431.98,2810.88,41,4,5,0,602,22784.9,2,1
18,71.03,5287.48,38,5,2,1,625,14791.86,20,0
33,8605.64,12485.55,30,2,5,2,562,16408.12,10,0
44,3336.62,7344.23,27,1,6,0,518,33640.84,1,1
48,385.59,2965.97,37,4,3,4,577,11259.02,6,0
43,18037.9,7386.67,15,2,5,0,575,31328.84,13,0
44,16957.07,11652.59,39,3,2,0,549,8855.83,6,0
39,14407.02,9306.43,30,4,10,0,633,50749.33,9,0
35,546.51,1325.96,50,3,4,2,651,7475.22,15,0
58,3292.19,3236.18,19,3,5,7,548,11436.84,3,0
57,1547.76,1413.91,22,5,2,6,700,13755.23,3,0
45,12142.98,9142.98,16,2,6,2,595,24368.07,6,0
43,54283.66,11152.94,15,1,6,2,633,25772.56,6,0
61,9465.4,8729.38,26,6,4,0,543,4459.73,2,1
42,6374.91,3842.24,36,1,1,2,495,7484.31,10,0
40,5620.73,6826.49,28,7,2,1,591,13226.1,14,0
58,4409.72,5954.25,17,2,4,6,682,5806.11,8,0
43,62628.01,14896.02,30,5,11,1,661,43588.78,5,0
43,5218.35,3469.02,47,2,6,2,740,42334.15,3,1
45,264.07,10198.35,35,5,4,3,662,35912.71,9,0
50,1174.61,5201.29,35,4,2,5,548,21215.03,2,0
48,40214.56,8782.55,36,4,9,2,666,43277.27,3,0
30,1544.06,4405.5,13,3,4,5,628,12942.51,4,1
46,21108.93,11040.12,16,3,5,2,682,15953.73,4,0
50,950.87,6391.29,68,2,6,3,557,51987.41,6,0
41,2880.45,6633.68,40,6,2,1,611,3920.5,4,0
66,39576.87,14870.81,22,5,3,0,687,68394.22,17,1
54,1821.72,5130.16,35,2,4,0,534,21868.33,8,1
37,13542.82,7132.95,18,1,4,3,614,23226.81,10,1
35,4765.41,13896.68,16,4,1,1,556,18941.33,0,1
49,16323.76,3797.45,13,3,1,2,610,809.91,1,1
57,2187.51,4603.97,27,1,2,4,648,2665.35,3,0
18,197.08,16324.65,16,4,4,1,644,40380.17,7,0
34,448.72,6256.96,31,2,5,2,586,40927.77,6,1
42,1393.04,5115.65,26,7,2,3,639,4896.54,4,0
44,15439.98,1338.62,33,3,5,2,639,41486.82,8,1
36,5615.27,7709.3,16,7,7,0,616,35495.86,13,0
30,617.75,8661.9,26,7,9,1,510,40907.37,5,0
41,45003.12,10777.97,26,2,3,2,625,20674.85,14,0
27,2215.76,5268.24,31,2,5,4,564,35043.91,15,1
34,531.55,4132.78,35,5,6,1,674,22281.28,5,0
67,4669.64,16379.39,38,6,2,1,643,10424.58,5,1
24,860.28,19877.24,13,6,3,1,627,29251.98,2,1
39,611.41,1663.21,33,2,5,0,519,5577.3,6,0
58,4272.97,3867.08,17,1,2,5,678,15945.57,6,0
50,11519.96,7415.31,30,4,2,1,554,1780.29,3,0
48,337.36,2383.23,26,1,1,4,600,6472.7,1,0
53,2816.32,8736.71,34,6,2,6,609,20967.0,5,0
45,3532.03,8427.8,40,4,2,1,568,10224.35,0,0
45,6983.16,9301.7,31,6,1,2,585,2314.77,8,0
34,4213.06,8577.07,20,3,6,0,680,36188.13,16,0
37,3992.7,2632.23,17,1,2,4,598,10294.11,8,1
26,4925.27,26083.41,20,6,3,1,648,48166.52,2,0
40,795.32,1519.76,16,4,5,2,627,21300.83,8,0
54,1739.88,3240.91,28,5,2,6,549,8051.71,3,0
29,128.67,6999.09,48,6,3,2,639,15757.65,13,0
44,12154.21,7278.78,34,4,8,2,633,46061.79,12,0
59,670.99,13083.42,28,2,4,4,699,9142.34,4,0
30,10294.25,8736.96,23,1,7,8,563,20788.37,8,1
52,3009.56,2409.89,25,2,1,2,635,5222.21,3,0
42,817.99,1134.85,36,5,2,3,628,9680.46,8,0
47,128.51,4949.21,41,2,6,5,569,19046.44,11,0
60,21397.67,12146.86,33,3,3,1,541,67418.43,21,1
47,726.44,1366.27,39,4,2,3,576,10952.57,4,0
33,58.63,13372.31,49,3,4,1,596,23454.2,16,0
53,3917.97,2762.78,23,2,2,4,595,1636.94,7,0
56,2390.96,2074.5,21,5,2,5,649,5817.75,1,0
40,3331.23,4836.39,44,1,7,1,622,34040.25,4,1
48,14159.63,11514.98,21,2,4,3,542,577.6,5,1
41,1690.92,1009.86,21,1,3,0,557,20196.52,12,0
44,15976.83,5942.54,22,5,9,0,498,40779.03,4,0
22,837.85,6290.71,14,4,3,7,624,12298.83,5,1
56,14925.59,12903.77,15,5,1,4,570,33606.87,6,1
46,10320.16,7294.96,19,2,7,2,639,28210.76,2,0
45,9614.44,16454.44,20,2,5,5,551,6245.42,4,1
32,4267.45,8059.27,37,1,8,7,603,43470.7,2,1
42,757.61,3939.94,16,3,4,2,607,31307.74,11,0
55,185.01,7745.35,52,4,7,5,690,33872.36,2,0
44,4790.81,9874.47,33,3,10,2,632,42519.64,3,0
38,754.04,3187.03,34,3,1,2,570,6006.23,8,0
66,2261.95,7322.83,13,3,4,7,596,4483.5,1,0
43,4324.85,5497.62,41,6,6,3,604,33009.69,0,1
28,16271.29,30119.83,20,7,7,1,581,17472.49,2,1
19,467.41,14240.4,31,3,3,1,566,5442.03,8,0
35,4119.95,5954.72,39,3,3,1,594,16539.46,18,1
51,1572.29,2526.55,39,4,7,5,547,37864.23,4,0
21,984.63,16319.72,40,6,3,1,603,19842.97,8,0
58,37538.18,8165.69,13,5,3,2,560,31875.81,12,1
20,588.07,16135.23,24,2,6,2,645,36807.45,7,0
18,1242.95,18698.85,30,6,8,2,636,10340.63,5,1
48,70008.73,10787.54,19,7,5,1,674,30713.85,9,0
19,761.15,12858.66,50,2,1,2,475,2087.3,10,0
52,955.49,4751.42,24,3,5,5,580,28119.24,5,0
56,2901.09,5443.73,22,3,4,4,621,27811.65,4,0
39,2543.85,4186.62,16,3,6,1,582,32610.23,12,0
25,768.26,9502.41,14,8,2,3,639,11577.13,8,1
60,1739.55,11215.68,36,6,6,3,638,2049.01,3,0
47,591.25,4780.89,23,4,2,3,555,9126.74,10,0
45,11307.1,5320.21,25,6,5,4,677,32342.49,8,1
46,3702.43,8433.76,40,2,3,2,656,41680.21,10,1
36,5216.04,9972.82,22,4,4,2,609,12918.36,10,1
36,4233.94,14504.44,32,1,7,1,594,37060.81,1,0
42,18857.19,11346.89,15,6,1,1,590,581.68,5,1
43,5861.96,3824.02,41,3,7,3,584,21111.99,7,1
60,6164.01,10640.17,24,2,3,1,621,4792.41,4,1
51,12949.35,6300.22,18,3,5,4,522,8252.89,8,1
54,769.92,1118.66,64,5,7,3,536,46539.03,4,0
36,241506.31,17949.92,13,2,7,4,520,39342.72,17,0
57,1176.4,12739.07,38,4,3,2,563,10243.18,2,0
44,3094.42,9711.89,28,5,1,4,582,5425.37,2,0
67,17039.06,6749.43,17,3,3,5,596,19087.33,9,1
41,593.0,2043.71,22,2,8,1,641,29230.52,1,0
18,251.96,12835.52,48,3,9,0,674,24825.92,8,1
42,902.05,3911.01,24,3,4,2,603,17344.56,0,0
35,3338.35,13581.35,40,3,7,3,539,59841.0,8,1
29,860.73,14933.13,17,3,3,2,454,26279.44,5,0
43,2143.72,5220.2,39,4,6,2,586,12179.84,6,0
43,4752.3,6981.67,22,6,8,1,648,32392.16,5,1
24,2895.64,12541.12,55,7,12,0,600,63226.24,17,1
23,80.33,2673.83,22,2,5,0,646,20285.78,10,0
44,542.91,5431.1,39,3,5,2,653,1456.94,10,0
56,1087.09,6921.43,27,3,5,4,632,3390.95,4,0
28,664.94,10494.64,30,1,2,0,525,11820.33,8,0
53,2431.41,3522.39,31,4,2,4,569,9577.24,3,0
64,21795.56,6556.38,17,1,7,5,518,35578.29,9,0
49,1073.0,6336.06,34,7,4,1,520,1175.04,9,0
47,672.96,1321.93,19,1,4,4,582,9531.49,6,0
43,15153.74,5895.1,21,1,3,2,540,19401.82,9,0
37,414.37,7948.55,26,3,3,3,627,26361.64,1,0
41,12286.56,1666.97,20,3,2,4,504,23017.53,7,1
80,40553.02,23472.02,25,6,2,1,597,64201.43,12,1
65,3718.32,12792.3,31,3,2,3,598,24641.83,3,1
48,1652.76,1011.89,29,4,7,2,544,21481.86,2,0
60,5481.61,2499.47,16,2,3,5,540,17168.24,7,0
39,26288.56,10494.13,46,6,13,2,576,81488.26,21,1
51,1423.74,2357.64,42,5,3,2,597,14069.74,2,0
36,4294.92,3571.83,13,1,4,8,562,983.53,3,1
48,468.32,1855.13,33,2,2,4,639,7568.84,6,0
48,1982.29,9555.44,30,1,4,5,594,11528.06,3,0
19,653.29,15582.71,53,5,12,1,568,36855.65,8,1
43,3404.83,3358.65,46,2,3,2,639,7628.8,9,0
67,16750.52,13735.9,29,1,2,1,653,36691.0,11,1
57,3886.81,2283.83,22,2,7,5,712,22412.19,0,0
64,44401.8,8197.89,20,2,3,0,545,26052.94,11,1
35,26245.85,14647.09,36,3,4,3,657,9695.98,12,0
43,5255.06,13221.22,30,3,4,3,556,7592.55,0,0
42,24261.41,7985.08,24,4,5,1,612,32143.18,9,1
49,5141.39,6474.77,22,2,3,3,639,3363.7,1,0
47,5414.06,9852.43,25,6,9,2,653,44724.35,1,0
32,411.77,9474.12,12,3,2,2,610,17031.43,7,0
45,56958.66,14947.42,21,2,9,2,542,28759.64,3,0
55,1773.06,3210.72,22,3,2,5,595,9240.26,5,0
37,629.84,2304.62,36,2,6,1,505,9480.58,10,0
56,4670.75,8273.18,30,2,1,6,580,18936.88,3,0
40,16382.56,16919.57,21,2,2,1,663,25168.28,7,1
49,201.44,7954.73,58,6,6,1,660,30067.69,1,0
43,5763.16,3170.66,23,3,3,1,674,19413.41,10,0
46,485.89,9308.33,42,5,7,1,590,2329.76,8,0
32,348.82,7284.78,21,3,2,2,617,6529.23,9,0
61,1964.16,12005.52,41,1,7,4,569,566.77,3,0
51,4396.04,5945.47,15,1,3,4,589,8582.64,3,0
23,630.2,12840.78,25,1,4,2,623,29630.03,3,0
18,198.27,7603.44,56,3,2,2,506,5900.83,16,0
46,1336.87,2789.05,24,3,4,3,500,12379.19,1,0
36,10021.27,25263.55,16,7,4,2,682,36432.11,13,1
29,546.94,6644.33,28,1,2,2,614,8409.06,0,0
21,1302.91,23340.38,18,3,5,0,552,46461.47,6,0
32,1509.45,13282.26,15,8,3,0,621,29792.34,1,1
18,84.33,8295.73,56,4,4,4,566,735.27,20,0
55,17368.51,4208.63,15,3,3,3,652,18432.92,3,0
44,1089.19,9572.55,30,5,1,5,622,20508.76,1,0
25,518.26,17431.23,17,4,3,1,546,37597.74,4,0
28,485.75,10378.99,19,4,5,0,614,27944.62,6,0
67,21038.31,15170.0,24,4,5,3,526,76912.52,24,1
28,128.21,3574.97,15,1,3,1,604,5616.68,9,0
32,551.29,4420.69,39,3,1,0,594,6999.14,9,0
49,1086.48,2225.56,43,9,2,2,604,9249.28,1,0
52,51668.46,9545.93,25,7,6,0,585,10596.85,11,1
48,8701.86,4422.5,20,3,4,2,606,28626.89,10,0
40,359.0,1863.15,21,6,3,2,711,7966.3,4,0
46,3205.04,3908.43,14,3,2,1,588,11830.17,8,1
62,17107.24,8882.98,28,2,5,1,601,7376.03,6,1
70,13539.78,13979.78,24,2,3,2,626,21134.08,4,1
44,2454.13,3521.8,22,4,1,2,550,12025.0,13,0
48,2671.79,2903.11,22,8,2,2,630,6395.39,5,0
73,14920.44,19138.77,24,1,2,2,599,49937.18,9,1
33,3767.7,5570.23,29,2,4,1,536,35473.84,17,1
35,8719.37,10603.67,22,9,9,0,675,41766.33,12,0
42,10765.55,9517.97,22,3,3,1,654,14859.58,11,0
58,3189.18,13400.26,32,3,2,2,656,13298.18,1,1
57,6017.58,6379.43,15,4,4,5,610,28402.47,7,0
47,3676.45,4283.91,37,6,2,1,623,4751.57,6,0
33,1940.66,5359.15,44,4,6,1,637,25657.78,1,1
44,2487.21,2786.11,72,1,12,4,589,80904.29,12,1
66,6085.2,17478.86,39,1,3,2,597,9528.49,4,1
48,998.2,1391.17,51,9,4,1,611,20379.02,4,0
59,1899.94,1424.04,13,7,2,7,601,5489.92,0,0
44,1515.27,4494.19,43,5,5,4,678,27002.22,6,1
52,13083.2,10584.2,34,2,2,3,615,13987.34,4,0
37,1835.34,2715.06,50,3,7,0,636,37553.95,4,1
23,73.15,6782.48,17,7,9,1,610,44402.19,9,0
22,290.92,8589.3,41,2,1,1,614,4477.78,14,0
49,5459.65,6072.85,29,4,3,1,529,46847.28,17,0
39,2007.89,9720.78,23,5,5,1,556,28613.32,2,0
43,14909.28,7280.73,18,4,7,0,586,37654.03,10,0
26,1348.46,16540.31,26,3,5,0,565,35054.17,5,0
54,122.38,5877.08,71,2,7,4,635,53446.37,7,0
36,727.93,15289.97,35,1,3,3,578,44526.68,2,0
38,2566.94,12599.94,20,2,2,0,686,27402.43,12,1
58,1027.42,12154.35,38,4,2,1,575,12710.89,1,1
52,1509.45,3778.15,19,5,2,4,592,18978.2,4,0
40,384.4,3159.74,23,4,1,2,623,13411.12,15,0
53,863.47,4020.25,13,2,4,4,492,12484.8,0,0
46,45941.5,8961.14,14,2,5,0,550,32106.13,11,0
46,3093.34,2738.28,51,3,6,2,508,29454.15,2,1
31,386.87,8793.21,14,2,4,1,576,23253.48,6,0
30,195.68,5210.79,48,3,4,2,558,6402.09,9,0
57,13988.69,8833.58,32,2,4,3,595,4923.29,2,1
46,69805.16,11084.39,17,1,3,0,557,21621.19,13,0
26,2148.13,10415.55,27,2,5,3,564,20920.79,9,1
38,4365.65,10148.67,39,2,8,1,640,22004.06,1,1
46,1277.12,2455.14,12,4,4,4,673,16759.81,7,0
40,4243.78,16463.44,12,1,2,3,592,30046.87,2,0
32,188.36,9662.08,30,1,4,4,590,6874.67,6,0
41,289.49,1722.77,16,2,1,3,589,6697.98,4,0
39,1495.22,16476.38,27,4,4,5,546,40772.17,3,0
37,27321.62,11611.77,19,1,5,2,550,24631.32,12,0
55,761.65,13322.69,40,1,5,3,582,11554.78,5,0
44,836.97,6617.21,21,3,1,4,711,15549.23,0,0
25,225.53,16368.59,38,5,2,2,589,37872.6,3,0
29,3974.85,19775.68,26,2,2,2,538,39276.4,3,1
52,2490.29,1429.57,12,2,3,4,628,10690.82,2,0
52,10084.47,4105.84,13,5,4,3,595,22394.72,6,0
22,632.05,17790.71,19,3,4,1,619,3980.63,9,0
46,18960.1,7672.17,38,2,2,1,600,1866.35,5,0
42,3892.67,9919.3,43,9,1,1,532,10448.65,6,0
38,2357.37,17375.32,22,2,5,4,532,19483.82,8,1
39,6998.52,7767.83,39,3,1,2,644,609.77,11,0
27,225.45,6416.26,22,4,1,1,522,2324.7,12,0
18,107.15,14864.89,20,8,5,0,584,39165.03,10,0
64,5242.99,13147.23,63,2,4,2,549,11519.04,8,1
43,2769.73,8836.19,45,7,4,1,593,18935.67,9,0
50,2940.34,1116.94,36,5,7,1,564,17760.34,0,0
36,172.82,9457.04,43,4,4,1,584,9946.71,9,0
36,489.9,5092.45,22,4,2,2,615,6959.58,7,0
30,416.25,18695.8,48,4,1,3,609,42617.07,1,0
24,875.56,17436.05,31,3,3,2,700,3646.92,11,0
36,1344.82,18605.75,38,3,6,3,604,60088.32,0,0
38,5006.85,17652.88,17,3,5,4,582,6653.95,0,0
50,34514.87,10711.55,25,2,3,2,650,8201.73,5,0
53,3904.83,1313.69,33,6,7,2,646,22571.37,2,0
32,8814.35,5429.98,15,2,5,4,684,43145.56,21,0
30,779.47,14187.03,28,3,4,1,557,22441.09,9,1
37,518.52,1106.25,32,1,8,0,508,25265.4,6,0
53,4424.38,5487.0,22,5,2,4,616,600.54,0,0
61,8783.49,10285.95,13,2,3,0,627,16597.39,5,1
57,5814.71,7223.58,37,3,2,5,606,20675.36,3,0
40,10523.25,3805.23,23,2,8,2,542,50873.74,12,0
46,662.23,2013.82,40,5,3,3,560,14868.51,4,0
47,1414.62,2793.84,23,5,2,3,604,2439.41,2,0
18,90.68,13816.7,30,4,2,2,554,2260.86,17,0
48,13938.87,2068.33,46,4,7,1,687,63471.69,14,1
26,47.63,3712.77,17,5,4,1,654,9470.76,10,0
51,486.36,1425.16,41,2,2,5,624,21946.18,3,0
50,19307.33,16390.14,54,3,6,5,525,89703.34,20,1
63,770.71,17256.4,35,1,7,3,545,2730.14,2,0
46,1108.48,1705.02,31,2,2,2,560,3920.89,7,0
54,4420.94,6408.96,53,3,4,3,543,33234.26,3,0
50,40262.85,5276.57,26,6,4,1,542,21414.19,1,1
36,1284.08,7983.57,44,3,4,2,628,55593.36,21,1
48,572.1,4163.27,23,3,3,3,676,2573.48,2,0
48,45144.44,7645.08,28,4,7,1,575,43141.41,10,0
45,3139.21,5283.16,42,3,2,3,619,10764.51,6,0
34,4269.84,13731.12,15,3,3,0,590,3349.26,5,1
43,1302.19,4786.2,14,6,2,0,599,28427.48,15,0
54,8158.12,2096.98,41,3,7,1,609,19546.81,3,1
41,5116.26,5372.15,35,3,2,1,611,8506.12,11,0
49,10520.83,8950.21,15,2,4,2,653,60655.97,22,1
42,1216.91,6325.51,15,2,6,2,619,28195.63,3,0
24,191.61,3852.16,64,3,6,3,509,9245.35,17,0
55,18305.21,9431.41,38,2,3,1,642,52356.73,11,1
49,1251.08,3396.89,27,6,2,3,629,6127.37,8,0
36,1946.19,3147.32,31,3,2,3,646,3007.67,8,1
20,985.44,16171.35,34,5,5,2,664,29261.08,7,0
40,2095.8,8684.68,23,3,6,1,601,30996.48,0,0
48,5201.93,6805.83,36,5,6,2,547,23092.64,0,0
47,4872.68,3448.47,32,7,2,0,593,1112.0,7,0
34,601.9,7782.46,25,2,1,2,609,1031.54,8,0
44,15051.29,12254.7,21,6,5,1,599,9153.82,4,0
